IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId,year
160947099,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Sunday,11/20/2016,01:45:00,RICHMOND,NONE,2700 Block of PINE ST,-122.44108779944898,37.78695012823657,POINT (-122.44108779944898 37.78695012823657),16094709960080,2016
160947431,SUICIDE,SUICIDE BY FIREARMS,Thursday,11/17/2016,09:00:00,NORTHERN,NONE,2700 Block of DIVISADERO ST,-122.44174098380823,37.794870784636515,POINT (-122.44174098380823 37.794870784636515),16094743160150,2016
160935674,SUICIDE,SUICIDE,Thursday,11/17/2016,04:58:00,MISSION,NONE,1000 Block of POTRERO AV,-122.40653911514814,37.75648641093089,POINT (-122.40653911514814 37.75648641093089),16093567460110,2016
160920073,SUICIDE,ATTEMPTED SUICIDE,Friday,11/11/2016,18:45:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),16092007360010,2016
160912713,SUICIDE,SUICIDE BY STRANGULATION,Wednesday,11/09/2016,08:53:00,INGLESIDE,NONE,400 Block of MANGELS AV,-122.44775865489758,37.73301785125473,POINT (-122.44775865489758 37.73301785125473),16091271360190,2016
160905677,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Sunday,11/06/2016,19:00:00,NORTHERN,NONE,1700 Block of OFARRELL ST,-122.43353308664909,37.78313156511405,POINT (-122.43353308664909 37.78313156511405),16090567760060,2016
160840603,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Saturday,10/15/2016,11:15:00,TARAVAL,NONE,1300 Block of 31ST AV,-122.48984827587942,37.7620498072784,POINT (-122.48984827587942 37.7620498072784),16084060360060,2016
160825780,SUICIDE,SUICIDE BY FIREARMS,Sunday,10/09/2016,07:54:00,CENTRAL,NONE,800 Block of GEARY ST,-122.41727334493899,37.78614939475943,POINT (-122.41727334493899 37.78614939475943),16082578060150,2016
160809831,SUICIDE,SUICIDE BY STRANGULATION,Tuesday,10/04/2016,14:20:00,TARAVAL,NONE,500 Block of BUCKINGHAM WY,-122.47841722385499,37.73014759807913,POINT (-122.47841722385499 37.73014759807913),16080983160190,2016
160781289,SUICIDE,SUICIDE BY STRANGULATION,Sunday,09/25/2016,15:00:00,MISSION,NONE,0 Block of SYCAMORE ST,-122.42055226355464,37.76259082115583,POINT (-122.42055226355464 37.76259082115583),16078128960190,2016
160751254,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Friday,09/16/2016,00:17:00,TARAVAL,NONE,1800 Block of 28TH AV,-122.48598280009072,37.75286828143546,POINT (-122.48598280009072 37.75286828143546),16075125460070,2016
160713602,SUICIDE,SUICIDE BY LACERATION,Friday,09/02/2016,15:00:00,NORTHERN,NONE,1400 Block of VALLEJO ST,-122.42114371113216,37.79694807361301,POINT (-122.42114371113216 37.79694807361301),16071360260180,2016
160708095,SUICIDE,SUICIDE BY JUMPING,Thursday,09/01/2016,04:00:00,BAYVIEW,NONE,1500 Block of MCKINNON AV,-122.3883583689287,37.73530492784074,POINT (-122.3883583689287 37.73530492784074),16070809560170,2016
160696638,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Sunday,08/28/2016,05:57:00,SOUTHERN,NONE,0 Block of 3RD ST,-122.40283552814216,37.78680090283844,POINT (-122.40283552814216 37.78680090283844),16069663860080,2016
160692131,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Friday,08/26/2016,15:30:00,INGLESIDE,NONE,1500 Block of SUNNYDALE AV,-122.41714480239858,37.7121502932531,POINT (-122.41714480239858 37.7121502932531),16069213160080,2016
160675745,SUICIDE,SUICIDE BY JUMPING,Sunday,08/21/2016,11:28:00,PARK,NONE,600 Block of SCOTT ST,-122.43629368603298,37.77567208388799,POINT (-122.43629368603298 37.77567208388799),16067574560170,2016
160665934,SUICIDE,SUICIDE BY ASPHYXIATION,Wednesday,08/17/2016,19:20:00,CENTRAL,NONE,800 Block of PINE ST,-122.40980447441846,37.79092861159766,POINT (-122.40980447441846 37.79092861159766),16066593460120,2016
160664384,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Wednesday,08/17/2016,10:45:00,INGLESIDE,NONE,900 Block of ATHENS ST,-122.43415905957342,37.71412858024624,POINT (-122.43415905957342 37.71412858024624),16066438460060,2016
160681861,SUICIDE,SUICIDE BY FIREARMS,Tuesday,08/16/2016,17:00:00,CENTRAL,NONE,400 Block of DAVIS CT,-122.39818766428078,37.79671488539268,POINT (-122.39818766428078 37.79671488539268),16068186160150,2016
160637438,SUICIDE,ATTEMPTED SUICIDE BY ASPHYXIATION,Sunday,08/07/2016,21:30:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),16063743860020,2016
160637422,SUICIDE,ATTEMPTED SUICIDE,Sunday,08/07/2016,21:00:00,INGLESIDE,UNFOUNDED,0 Block of NAVAJO AV,-122.44397158306225,37.72001853667498,POINT (-122.44397158306225 37.72001853667498),16063742260010,2016
160620392,SUICIDE,SUICIDE BY JUMPING,Monday,08/01/2016,18:58:00,INGLESIDE,NONE,200 Block of LISBON ST,-122.43191330506046,37.72434152572309,POINT (-122.43191330506046 37.72434152572309),16062039260170,2016
160541500,SUICIDE,ATTEMPTED SUICIDE,Monday,07/04/2016,19:00:00,TENDERLOIN,NONE,200 Block of JONES ST,-122.41257364320114,37.78346872045864,POINT (-122.41257364320114 37.78346872045864),16054150060010,2016
160533284,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Friday,07/01/2016,13:13:00,INGLESIDE,NONE,1400 Block of DOLORES ST,-122.42442864379368,37.745844049986616,POINT (-122.42442864379368 37.745844049986616),16053328460060,2016
160516876,SUICIDE,ATTEMPTED SUICIDE,Sunday,06/26/2016,00:05:00,MISSION,NONE,3600 Block of 22ND ST,-122.42940000207744,37.75474191343654,POINT (-122.42940000207744 37.75474191343654),16051687660010,2016
160492975,SUICIDE,ATTEMPTED SUICIDE,Thursday,06/16/2016,19:00:00,NORTHERN,NONE,100 Block of MAGNOLIA ST,-122.43369055492298,37.80061125259873,POINT (-122.43369055492298 37.80061125259873),16049297560010,2016
160483946,SUICIDE,SUICIDE,Monday,06/13/2016,13:50:00,CENTRAL,NONE,1600 Block of POWELL ST,-122.41080912021462,37.79977128354667,POINT (-122.41080912021462 37.79977128354667),16048394660110,2016
160461152,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Monday,06/06/2016,13:01:00,BAYVIEW,NONE,3900 Block of 3RD ST,-122.38847589542357,37.74152204010971,POINT (-122.38847589542357 37.74152204010971),16046115260060,2016
160430505,SUICIDE,SUICIDE BY FIREARMS,Tuesday,05/24/2016,20:00:00,TENDERLOIN,NONE,200 Block of MCALLISTER ST,-122.4165777924458,37.78061487615397,POINT (-122.4165777924458 37.78061487615397),16043050560150,2016
160394525,SUICIDE,SUICIDE BY STRANGULATION,Saturday,05/14/2016,13:40:00,INGLESIDE,NONE,600 Block of LOSPALMOS DR,-122.45426333719374,37.734174409926744,POINT (-122.45426333719374 37.734174409926744),16039452560190,2016
160402833,SUICIDE,SUICIDE BY ASPHYXIATION,Saturday,05/14/2016,10:34:00,CENTRAL,NONE,1000 Block of UNION ST,-122.41694912639612,37.79952364956924,POINT (-122.41694912639612 37.79952364956924),16040283360120,2016
160390943,SUICIDE,SUICIDE BY STRANGULATION,Friday,05/13/2016,11:00:00,BAYVIEW,NONE,0 Block of FELTON ST,-122.40511252601684,37.72995909809655,POINT (-122.40511252601684 37.72995909809655),16039094360190,2016
160355016,SUICIDE,SUICIDE BY STRANGULATION,Saturday,04/30/2016,09:00:00,CENTRAL,NONE,2900 Block of HYDE ST,-122.42076831851553,37.80807391074717,POINT (-122.42076831851553 37.80807391074717),16035501660190,2016
160352551,SUICIDE,ATTEMPTED SUICIDE BY STRANGULATION,Saturday,04/30/2016,02:10:00,INGLESIDE,NONE,1800 Block of GENEVA AV,-122.4228562882878,37.708976808003015,POINT (-122.4228562882878 37.708976808003015),16035255160090,2016
160349978,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Friday,04/29/2016,09:35:00,NORTHERN,NONE,700 Block of ELLIS ST,-122.41856209710514,37.78418470913026,POINT (-122.41856209710514 37.78418470913026),16034997860080,2016
160317577,SUICIDE,SUICIDE BY STRANGULATION,Monday,04/18/2016,10:32:00,INGLESIDE,NONE,200 Block of SANTOS ST,-122.4197875999179,37.70913187166839,POINT (-122.4197875999179 37.70913187166839),16031757760190,2016
160311864,SUICIDE,SUICIDE BY JUMPING,Saturday,04/16/2016,05:44:00,NORTHERN,"ARREST, BOOKED",1300 Block of TURK ST,-122.43130986597052,37.780658043618935,POINT (-122.43130986597052 37.780658043618935),16031186460170,2016
160299709,SUICIDE,SUICIDE BY FIREARMS,Tuesday,04/12/2016,02:26:00,RICHMOND,NONE,METSON RD / MIDDLE DR,-122.49291291292876,37.766141968840145,POINT (-122.49291291292876 37.766141968840145),16029970960150,2016
160299157,SUICIDE,SUICIDE BY STRANGULATION,Monday,04/11/2016,20:46:00,INGLESIDE,NONE,400 Block of CAPISTRANO AV,-122.43919345056891,37.7248569132787,POINT (-122.43919345056891 37.7248569132787),16029915760190,2016
160295525,SUICIDE,SUICIDE BY FIREARMS,Sunday,04/10/2016,14:47:00,RICHMOND,NONE,200 Block of COLLINS ST,-122.45002057385715,37.78141254449409,POINT (-122.45002057385715 37.78141254449409),16029552560150,2016
160288188,SUICIDE,SUICIDE BY ASPHYXIATION,Thursday,04/07/2016,21:53:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),16028818860120,2016
160276848,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Monday,04/04/2016,10:20:00,SOUTHERN,UNFOUNDED,0 Block of 12TH ST,-122.42000143696421,37.774094856688166,POINT (-122.42000143696421 37.774094856688166),16027684860070,2016
160261457,SUICIDE,ATTEMPTED SUICIDE,Wednesday,03/30/2016,04:38:00,RICHMOND,NONE,100 Block of 18TH AV,-122.47764450340118,37.78513017042201,POINT (-122.47764450340118 37.78513017042201),16026145760010,2016
160203255,SUICIDE,ATTEMPTED SUICIDE,Wednesday,03/09/2016,19:45:00,INGLESIDE,NONE,500 Block of ELLINGTON AV,-122.44885767036851,37.71062196423585,POINT (-122.44885767036851 37.71062196423585),16020325560010,2016
160196848,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Monday,03/07/2016,14:55:00,CENTRAL,NONE,300 Block of BATTERY ST,-122.4002160387898,37.794803032518196,POINT (-122.4002160387898 37.794803032518196),16019684860060,2016
160166584,SUICIDE,ATTEMPTED SUICIDE,Thursday,02/25/2016,18:07:00,PARK,NONE,800 Block of 14TH ST,-122.43285898976464,37.76754978541338,POINT (-122.43285898976464 37.76754978541338),16016658460010,2016
160158638,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Tuesday,02/23/2016,09:55:00,PARK,NONE,1700 Block of HAYES ST,-122.44525342862106,37.773986139905595,POINT (-122.44525342862106 37.773986139905595),16015863860080,2016
160119282,SUICIDE,ATTEMPTED SUICIDE,Tuesday,02/09/2016,17:15:00,NORTHERN,NONE,600 Block of EDDY ST,-122.41838200860717,37.78325837709494,POINT (-122.41838200860717 37.78325837709494),16011928260010,2016
160116761,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Monday,02/08/2016,21:19:00,TENDERLOIN,NONE,300 Block of MASON ST,-122.40979743014817,37.7864220856559,POINT (-122.40979743014817 37.7864220856559),16011676160070,2016
160198731,SUICIDE,SUICIDE BY FIREARMS,Monday,02/08/2016,09:14:00,CENTRAL,NONE,2200 Block of MASON ST,-122.41335910386894,37.80407524223381,POINT (-122.41335910386894 37.80407524223381),16019873160150,2016
160096696,SUICIDE,ATTEMPTED SUICIDE,Tuesday,02/02/2016,14:33:00,SOUTHERN,NONE,1400 Block of MARKET ST,-122.41848056480798,37.77589844620397,POINT (-122.41848056480798 37.77589844620397),16009669660010,2016
160087407,SUICIDE,SUICIDE BY STRANGULATION,Saturday,01/30/2016,10:30:00,INGLESIDE,NONE,1700 Block of GENEVA AV,-122.42796628826636,37.71182293860456,POINT (-122.42796628826636 37.71182293860456),16008740760190,2016
160043910,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Saturday,01/16/2016,11:00:00,NORTHERN,NONE,2600 Block of PIERCE ST,-122.4383758934787,37.79432890328402,POINT (-122.4383758934787 37.79432890328402),16004391060080,2016
160041077,SUICIDE,SUICIDE BY FIREARMS,Friday,01/15/2016,10:45:00,TARAVAL,NONE,500 Block of SHIELDS ST,-122.46759581954551,37.71795804586929,POINT (-122.46759581954551 37.71795804586929),16004107760150,2016
151115021,SUICIDE,SUICIDE BY JUMPING,Sunday,12/27/2015,18:20:00,NORTHERN,NONE,1100 Block of FILLMORE ST,-122.432116233695,37.7800304351156,POINT (-122.432116233695 37.7800304351156),15111502160170,2015
151110861,SUICIDE,ATTEMPTED SUICIDE BY ASPHYXIATION,Saturday,12/26/2015,01:44:00,TENDERLOIN,NONE,300 Block of LEAVENWORTH ST,-122.414406029855,37.7841907151119,POINT (-122.414406029855 37.7841907151119),15111086160020,2015
151097861,SUICIDE,ATTEMPTED SUICIDE BY ASPHYXIATION,Sunday,12/20/2015,21:10:00,PARK,NONE,200 Block of NOE ST,-122.433286044912,37.7654569689662,POINT (-122.433286044912 37.7654569689662),15109786160020,2015
151090241,SUICIDE,ATTEMPTED SUICIDE,Friday,12/18/2015,01:38:00,SOUTHERN,NONE,0 Block of 3RD ST,-122.402835528142,37.7868009028384,POINT (-122.402835528142 37.7868009028384),15109024160010,2015
161016594,SUICIDE,SUICIDE BY STRANGULATION,Tuesday,12/15/2015,09:11:00,MISSION,NONE,4300 Block of 26TH ST,-122.437103900835,37.7479510910743,POINT (-122.437103900835 37.7479510910743),16101659460190,2015
151079574,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Monday,12/14/2015,15:07:00,CENTRAL,NONE,300 Block of SUTTER ST,-122.406203716249,37.7895849790509,POINT (-122.406203716249 37.7895849790509),15107957460070,2015
151075726,SUICIDE,ATTEMPTED SUICIDE,Sunday,12/13/2015,03:00:00,INGLESIDE,NONE,4800 Block of MISSION ST,-122.437805967469,37.7205476379806,POINT (-122.437805967469 37.7205476379806),15107572660010,2015
151069638,SUICIDE,SUICIDE,Thursday,12/10/2015,10:00:00,MISSION,NONE,3100 Block of 16TH ST,-122.423637302048,37.7648666651043,POINT (-122.423637302048 37.7648666651043),15106963860110,2015
151053211,SUICIDE,ATTEMPTED SUICIDE,Saturday,12/05/2015,09:38:00,INGLESIDE,NONE,600 Block of FAXON AV,-122.45992221959,37.7256155075783,POINT (-122.45992221959 37.7256155075783),15105321160010,2015
151052984,SUICIDE,ATTEMPTED SUICIDE,Saturday,12/05/2015,06:06:00,NORTHERN,NONE,FILLMORE ST / GEARY BL,-122.432914603494,37.7843533426568,POINT (-122.432914603494 37.7843533426568),15105298460010,2015
151044709,SUICIDE,SUICIDE BY INGESTION,Tuesday,12/01/2015,14:00:00,NORTHERN,NONE,1500 Block of EDDY ST,-122.433155869003,37.78126734681,POINT (-122.433155869003 37.78126734681),15104470960160,2015
151034396,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Saturday,11/28/2015,19:00:00,INGLESIDE,EXCEPTIONAL CLEARANCE,100 Block of PRECITA AV,-122.417164791978,37.7470622078451,POINT (-122.417164791978 37.7470622078451),15103439660080,2015
150983019,SUICIDE,ATTEMPTED SUICIDE BY FIRE,Wednesday,11/11/2015,10:36:00,RICHMOND,NONE,100 Block of AVENUE OF THE PALMS,-122.37427517671,37.819975492297,POINT (-122.37427517671 37.819975492297),15098301960040,2015
150962217,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Tuesday,11/03/2015,22:45:00,MISSION,NONE,2100 Block of MISSION ST,-122.419470488515,37.7622701739914,POINT (-122.419470488515 37.7622701739914),15096221760080,2015
150927794,SUICIDE,SUICIDE BY STRANGULATION,Friday,10/23/2015,18:54:00,CENTRAL,NONE,700 Block of POST ST,-122.41420144235,37.7876109394648,POINT (-122.41420144235 37.7876109394648),15092779460190,2015
150896882,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Tuesday,10/13/2015,16:35:00,TENDERLOIN,NONE,300 Block of ELLIS ST,-122.411987643595,37.7850226622786,POINT (-122.411987643595 37.7850226622786),15089688260060,2015
150889962,SUICIDE,SUICIDE,Sunday,10/11/2015,10:35:00,SOUTHERN,NONE,0 Block of 4TH ST,-122.404956956375,37.7851178563953,POINT (-122.404956956375 37.7851178563953),15088996260110,2015
150889887,SUICIDE,ATTEMPTED SUICIDE,Sunday,10/11/2015,10:12:00,NORTHERN,NONE,FERN ST / LARKIN ST,-122.418562843426,37.7884306841336,POINT (-122.418562843426 37.7884306841336),15088988760010,2015
150879907,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Thursday,10/08/2015,00:10:00,MISSION,NONE,1100 Block of TREAT AV,-122.412984332614,37.7517507874824,POINT (-122.412984332614 37.7517507874824),15087990760080,2015
150862673,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Friday,10/02/2015,09:30:00,INGLESIDE,NONE,700 Block of ELLSWORTH ST,-122.416446124049,37.7329162539537,POINT (-122.416446124049 37.7329162539537),15086267360060,2015
150853274,SUICIDE,ATTEMPTED SUICIDE,Tuesday,09/29/2015,11:31:00,NORTHERN,NONE,400 Block of LINDEN ST,-122.425392546342,37.7761515471575,POINT (-122.425392546342 37.7761515471575),15085327460010,2015
150834315,SUICIDE,SUICIDE BY JUMPING,Wednesday,09/23/2015,03:00:00,NORTHERN,NONE,1500 Block of SUTTER ST,-122.425883358148,37.7870798144443,POINT (-122.425883358148 37.7870798144443),15083431560170,2015
150826851,SUICIDE,ATTEMPTED SUICIDE BY STRANGULATION,Sunday,09/20/2015,20:09:00,CENTRAL,NONE,1200 Block of UNION ST,-122.419593646454,37.7991861177677,POINT (-122.419593646454 37.7991861177677),15082685160090,2015
150826629,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Sunday,09/20/2015,19:39:00,INGLESIDE,NONE,1500 Block of SUNNYDALE AV,-122.417107986993,37.7122561827524,POINT (-122.417107986993 37.7122561827524),15082662960060,2015
150819107,SUICIDE,ATTEMPTED SUICIDE,Friday,09/18/2015,08:54:00,PARK,NONE,100 Block of DOWNEY ST,-122.446780341512,37.7654021061194,POINT (-122.446780341512 37.7654021061194),15081910760010,2015
150807663,SUICIDE,SUICIDE BY LACERATION,Sunday,09/13/2015,16:00:00,CENTRAL,NONE,1100 Block of PINE ST,-122.414095273241,37.7903846918452,POINT (-122.414095273241 37.7903846918452),15080766360180,2015
150790450,SUICIDE,SUICIDE BY STRANGULATION,Wednesday,09/09/2015,00:01:00,CENTRAL,NONE,100 Block of SACRAMENTO ST,-122.39721366868,37.7945638654846,POINT (-122.39721366868 37.7945638654846),15079045060190,2015
150788198,SUICIDE,ATTEMPTED SUICIDE BY FIREARMS,Tuesday,09/08/2015,12:00:00,CENTRAL,NONE,600 Block of GEARY ST,-122.414010814727,37.7866770011071,POINT (-122.414010814727 37.7866770011071),15078819860050,2015
150787491,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Tuesday,09/08/2015,08:06:00,PARK,NONE,900 Block of BURNETT AV,-122.444935228433,37.7481925988058,POINT (-122.444935228433 37.7481925988058),15078749160070,2015
150786590,SUICIDE,ATTEMPTED SUICIDE,Monday,09/07/2015,20:55:00,MISSION,NONE,600 Block of FLORIDA ST,-122.411093822635,37.7610475742041,POINT (-122.411093822635 37.7610475742041),15078659060010,2015
150780821,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Saturday,09/05/2015,19:55:00,SOUTHERN,NONE,7TH ST / STEVENSON ST,-122.411935615745,37.7800064420298,POINT (-122.411935615745 37.7800064420298),15078082160080,2015
150769433,SUICIDE,ATTEMPTED SUICIDE,Wednesday,09/02/2015,07:30:00,NORTHERN,NONE,800 Block of TURK ST,-122.423105855786,37.7815834072995,POINT (-122.423105855786 37.7815834072995),15076943360010,2015
150759456,SUICIDE,SUICIDE BY JUMPING,Sunday,08/30/2015,01:00:00,CENTRAL,NONE,700 Block of PACIFIC AV,-122.408014703843,37.796699717573,POINT (-122.408014703843 37.796699717573),15075945660170,2015
150748192,SUICIDE,SUICIDE,Wednesday,08/26/2015,17:13:00,MISSION,NONE,0 Block of FORD ST,-122.431766025715,37.7619422381099,POINT (-122.431766025715 37.7619422381099),15074819260110,2015
150737145,SUICIDE,SUICIDE BY STRANGULATION,Saturday,08/22/2015,16:00:00,NORTHERN,NONE,800 Block of EDDY ST,-122.421667086071,37.7828419848131,POINT (-122.421667086071 37.7828419848131),15073714560190,2015
150720485,SUICIDE,ATTEMPTED SUICIDE,Tuesday,08/18/2015,11:20:00,MISSION,NONE,500 Block of VALENCIA ST,-122.421876488492,37.7640888944532,POINT (-122.421876488492 37.7640888944532),15072048560010,2015
150716020,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Sunday,08/16/2015,21:13:00,BAYVIEW,NONE,800 Block of MENDELL ST,-122.387188618644,37.7380127667617,POINT (-122.387188618644 37.7380127667617),15071602060080,2015
150671929,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Sunday,08/02/2015,18:10:00,CENTRAL,NONE,800 Block of CALIFORNIA ST,-122.408264228212,37.7922104706222,POINT (-122.408264228212 37.7922104706222),15067192960060,2015
150614208,SUICIDE,SUICIDE BY FIREARMS,Tuesday,07/14/2015,19:53:00,INGLESIDE,NONE,100 Block of PEABODY ST,-122.407315286094,37.7103562340903,POINT (-122.407315286094 37.7103562340903),15061420860150,2015
150608580,SUICIDE,SUICIDE BY JUMPING,Monday,07/13/2015,00:15:00,PARK,NONE,200 Block of LINCOLN WY,-122.460563083834,37.766087330351,POINT (-122.460563083834 37.766087330351),15060858060170,2015
150588562,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Monday,07/06/2015,17:11:00,INGLESIDE,NONE,0 Block of COTTER ST,-122.43399821938699,37.7276370036007,POINT (-122.433998219387 37.7276370036007),15058856260060,2015
150582843,SUICIDE,ATTEMPTED SUICIDE,Saturday,07/04/2015,18:32:00,MISSION,NONE,1700 Block of MISSION ST,-122.420074869539,37.7686409249059,POINT (-122.420074869539 37.7686409249059),15058284360010,2015
150560435,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Saturday,06/27/2015,16:41:00,PARK,NONE,800 Block of BUENAVISTAWEST AV,-122.442597549743,37.7693116425317,POINT (-122.442597549743 37.7693116425317),15056043560070,2015
